name,address,phone,website,plus_code,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id,photon_source
Gauhati Artists' Guild,"Chandmari Flyover, Chandmari, Guwahati, Assam 781003",094353 65831,gauhatiartistsguild.org,"5QPG+29 Guwahati, Assam",26.1808381,91.7754221,1,galleries Chandmari,guwahati,art,results_art_galleries_Chandmari_Guwahati.json,,,,,,,"Chandmari Railway Flyover, Chandmari Colony, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224270529.0,
ANUBHAB CARD GALLERY,"Oil Market, Central Namghar, Duliajan, Assam 786602",076639 88024,,"983C+WM Duliajan, Assam",27.355045,95.32185219840927,4,galleries Duliajan,dibrugarh,art,results_art_galleries_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Mehendi Artist Tisha,"Bordubi, Assam 786601",078967 54780,instagram.com,"98W6+C4 Bordubi, Assam",27.392937,95.3241361,5,galleries Duliajan,dibrugarh,art,results_art_galleries_Duliajan_Dibrugarh.json,,,,,,,"Bordubi, Tinsukia, Assam, 786692, India",222859762.0,
Duliajan School of Music and Arts,"Fancy Bazaar, Duliajan, Assam 786602",,,"984F+2H Duliajan, Assam",27.360620114671963,95.31287843810912,6,galleries Duliajan,dibrugarh,art,results_art_galleries_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Gauhati Artists' Guild,"Chandmari Flyover, Chandmari, Guwahati, Assam 781003",094353 65831,gauhatiartistsguild.org,"5QPG+29 Guwahati, Assam",26.1808381,91.7754221,6,galleries Fancy Bazaar,guwahati,art,results_art_galleries_Fancy_Bazaar_Guwahati.json,,,,,,,"Chandmari Railway Flyover, Chandmari Colony, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224270529.0,
Caffee machine refrigerator AC Deep fridge besi cooler,"Silchar, Kanakpur Part-II, Assam 788005",098544 37193,,"RQ6W+QV Silchar, Assam",24.6845836,92.8084552,3,galleries Gandhibag Park area,silchar,art,results_art_galleries_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Gandhibagh Park,"RQGX+V7Q, Gandhi Bagh, Tarapur, Silchar, Assam 788001",,,RQGX+V7Q,24.8270921,92.798397,6,galleries Gandhibag Park area,silchar,art,results_art_galleries_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Chitralekha Gallery,"Near Itachali Mashid, A.T. Road, Natun Bazar, Nagaon, Assam 782001",070024 05372,,"9M3Q+QX Nagaon, Assam",26.1804599,91.7489366,3,galleries Haibargaon,nagaon,art,results_art_galleries_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Gauhati Artists' Guild,"Chandmari Flyover, Chandmari, Guwahati, Assam 781003",094353 65831,gauhatiartistsguild.org,"5QPG+29 Guwahati, Assam",26.1808381,91.7754221,4,galleries Hatigaon,guwahati,art,results_art_galleries_Hatigaon_Guwahati.json,,,,,,,"Chandmari Railway Flyover, Chandmari Colony, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224270529.0,
Freelance Artist ajoydey,"Itkhola Rd, Itkhola, Silchar, Assam 788002",060022 39810,,"RRP3+R5 Silchar, Assam",24.833918976147555,92.80075052422816,1,galleries Janiganj Bazaar,silchar,art,results_art_galleries_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Chitralekha Gallery,"Near Itachali Mashid, A.T. Road, Natun Bazar, Nagaon, Assam 782001",070024 05372,,"9M3Q+QX Nagaon, Assam",26.1804599,91.7489366,4,galleries Kaliabor,nagaon,art,results_art_galleries_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Anupurbik Art and Craft Institute Block -2,"41, Panigaon, Nagaon, Assam 782003",,facebook.com,"9P34+7V Nagaon, Assam",26.3542443,92.6970396,5,galleries Kaliabor,nagaon,art,results_art_galleries_Kaliabor_Nagaon.json,,,,,,,"Panigaon Chariali, Nagaon, Assam, 782001, India",221726803.0,
Gauhati Artists' Guild,"Chandmari Flyover, Chandmari, Guwahati, Assam 781003",094353 65831,gauhatiartistsguild.org,"5QPG+29 Guwahati, Assam",26.1808381,91.7754221,6,galleries Paltan Bazaar,guwahati,art,results_art_galleries_Paltan_Bazaar_Guwahati.json,,,,,,,"Chandmari Railway Flyover, Chandmari Colony, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224270529.0,
Assam Fine Arts & Crafts Society,"Dighalipukhuri, Guwahati, Assam 781001",094351 07527,afacs.in,"5PQX+8M Guwahati, Assam",26.1858579,91.7505141,3,galleries Pan Bazaar,guwahati,art,results_art_galleries_Pan_Bazaar_Guwahati.json,,,,,,,"Dighalipukhuri Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224388679.0,
Gauhati Artists' Guild,"Chandmari Flyover, Chandmari, Guwahati, Assam 781003",094353 65831,gauhatiartistsguild.org,"5QPG+29 Guwahati, Assam",26.1808381,91.7754221,8,galleries Pan Bazaar,guwahati,art,results_art_galleries_Pan_Bazaar_Guwahati.json,,,,,,,"Chandmari Railway Flyover, Chandmari Colony, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224270529.0,
Freelance Artist ajoydey,"Itkhola Rd, Itkhola, Silchar, Assam 788002",060022 39810,,"RRP3+R5 Silchar, Assam",24.833918976147555,92.80075052422816,1,galleries Srikona Bara Bazaar,silchar,art,results_art_galleries_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
ShubhArrt Studio & Gallery,"Gallapatti, Fancy Bazaar, Guwahati, Assam 781001",070021 38378,facebook.com,"5PJP+6R Guwahati, Assam",26.1823701,91.7501234,3,galleries Uzan Bazaar,guwahati,art,results_art_galleries_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Gauhati Artists' Guild,"Chandmari Flyover, Chandmari, Guwahati, Assam 781003",094353 65831,gauhatiartistsguild.org,"5QPG+29 Guwahati, Assam",26.1806812,91.7754261,4,galleries Uzan Bazaar,guwahati,art,results_art_galleries_Uzan_Bazaar_Guwahati.json,,,,,,,"Chandmari Railway Flyover, Chandmari Colony, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224309627.0,
Gauhati Artists' Guild,"Chandmari Flyover, Chandmari, Guwahati, Assam 781003",094353 65831,gauhatiartistsguild.org,"5QPG+29 Guwahati, Assam",26.1808381,91.7754221,2,galleries Zoo Road,guwahati,art,results_art_galleries_Zoo_Road_Guwahati.json,,,,,,,"Chandmari Railway Flyover, Chandmari Colony, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224445507.0,
Archies Gallery,"5QFG+8RJ, Zoo Rd, Tiniali, Zoo Tiniali, Guwahati, Assam 781024",011 4949 8888,archiesonline.com,5QFG+8RJ,26.1753871,91.7774522,3,galleries Zoo Road,guwahati,art,results_art_galleries_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
CENTRAL BANK OF INDIA - ATM,"HOSPITAL ROAD,PREMTALA, DIST, P.O, Silchar, Assam 788004",,centralbankofindia.co.in,"RQ9W+QP Silchar, Assam",24.8183254,92.79796853844942,2,Ambicapatty,silchar,atm,results_atm_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Bank of India ATM,"RQ9W+QP9, GC College Rd, Tarapur, Silchar, Assam 788004",,,RQ9W+QP9,24.818241129144106,92.79663652366068,3,Ambicapatty,silchar,atm,results_atm_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
State Bank of India ATM,"RQFX+W9C, Shillong Patty, Nazirpatty, Tarapur, Silchar, Assam 788001",1800 11 2211,,RQFX+W9C,24.824530047735543,92.79816223999298,4,Ambicapatty,silchar,atm,results_atm_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Central Bank of India ATM,"RQGX+XQ4, Park Rd, Gandhi Bagh, Tarapur, Silchar, Assam 788001",,,RQGX+XQ4,24.8270921,92.798397,6,Ambicapatty,silchar,atm,results_atm_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
central bank ATM,"Chapra, Assam 788806",,,"VHC5+5J Chapra, Assam",26.32797985,90.32404765113108,6,Badarpur,silchar,atm,results_atm_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
SBI ATM,"A T Road, Haibargaon, Nagaon, Assam 782002",1800 1234,bank.sbi,"8MXF+M4 Nagaon, Assam",26.3514459,92.6750092,4,Bordowa,nagaon,atm,results_atm_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Axis Bank ATM,"A T Road, Haibargaon, Nagaon, Assam 782001",1860 500 5555,branch.axisbank.com,"8MXM+6G Nagaon, Assam",26.3514459,92.6750092,5,Bordowa,nagaon,atm,results_atm_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Bank of Baroda ATM,"Haibargaon, Nagaon, Assam 782002",1800 258 4455,bankofbaroda.bank.in,"9M2F+2H Nagaon, Assam",26.3514459,92.6750092,6,Bordowa,nagaon,atm,results_atm_Bordowa_Nagaon.json,,,,,,,"Haibargaon, Nagaon, Assam, 782001, India",224043926.0,
SBI ATM,"near Hanuman Mandir, Dhing, Assam 782123",1800 1234,bank.sbi,"FF6H+GQ Dhing, Assam",26.3368447,92.6868462,1,Dhing,nagaon,atm,results_atm_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
SBI ATM,"Branch Sbi, Sbi, Dhing, Assam 782123",1800 1234,bank.sbi,"FF5J+7X Dhing, Assam",26.0908554,91.5361668,6,Dhing,nagaon,atm,results_atm_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
State Bank of India ATM,"RQFX+W9C, Shillong Patty, Nazirpatty, Tarapur, Silchar, Assam 788001",1800 11 2211,,RQFX+W9C,24.824530047735543,92.79816223999298,2,Dolu Lake surroundings,silchar,atm,results_atm_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
"SBI ATM Trunk Road, Silchar","RRJ2+GC6, Lumding - Silchar Rd, Tarapur, Silchar, Assam 788001",,,RRJ2+GC6,24.818241129144106,92.79663652366068,3,Dolu Lake surroundings,silchar,atm,results_atm_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
CENTRAL BANK OF INDIA - ATM,"VOC GATE,DULIAJAN P O, DIST, Duliajan, DIBRUGARH, Assam 786602",1800 22 1911,centralbankofindia.co.in,"9828+9Q Duliajan, Assam",27.3561986,95.32210844923247,2,Duliajan,dibrugarh,atm,results_atm_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
United Bank of India ATM - Guwahati Branch,"2nd Floor, Hem Baruah Rd, Pan Bazaar, Guwahati, Assam 781001",,,"5PPV+H8 Guwahati, Assam",26.182565,91.7405855,4,Fancy Bazaar,guwahati,atm,results_atm_Fancy_Bazaar_Guwahati.json,,,,,,,"Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223530699.0,
"SBI ATM Trunk Road, Silchar","RRJ2+GC6, Lumding - Silchar Rd, Tarapur, Silchar, Assam 788001",,,RRJ2+GC6,24.818241129144106,92.79663652366068,1,Gandhibag Park area,silchar,atm,results_atm_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Central Bank of India ATM,"RQGX+XQ4, Park Rd, Gandhi Bagh, Tarapur, Silchar, Assam 788001",,,RQGX+XQ4,24.8270921,92.798397,2,Gandhibag Park area,silchar,atm,results_atm_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Bank of India ATM,"RQ9W+QP9, GC College Rd, Tarapur, Silchar, Assam 788004",,,RQ9W+QP9,24.818241129144106,92.79663652366068,3,Gandhibag Park area,silchar,atm,results_atm_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
State Bank of India ATM,"RQFX+W9C, Shillong Patty, Nazirpatty, Tarapur, Silchar, Assam 788001",1800 11 2211,,RQFX+W9C,24.824530047735543,92.79816223999298,8,Gandhibag Park area,silchar,atm,results_atm_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
SBI ATM,"A T Road, Haibargaon, Nagaon, Assam 782002",1800 1234,bank.sbi,"8MXF+M4 Nagaon, Assam",26.3514459,92.6750092,2,Haibargaon,nagaon,atm,results_atm_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
SBI ATM,"near Fci, Haibargaon, Khutikatia, Nagaon, Assam 782002",1800 1234,bank.sbi,"8MVC+RC Khutikatia, Assam",26.3571901,92.6754505,6,Haibargaon,nagaon,atm,results_atm_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
SBI ATM,"Silchar Bazar Br Nazirpatty, Assam 788001",1800 1234,bank.sbi,"RRF2+F3 Silchar, Assam",24.82341580978945,92.79985586657236,2,Janiganj Bazaar,silchar,atm,results_atm_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
SBI ATM,"near Fci, Haibargaon, Khutikatia, Nagaon, Assam 782002",1800 1234,bank.sbi,"8MVC+RC Khutikatia, Assam",26.3571901,92.6754505,2,Kaliabor,nagaon,atm,results_atm_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
SBI ATM,"A T Road, Haibargaon, Nagaon, Assam 782002",1800 1234,bank.sbi,"8MXF+M4 Nagaon, Assam",26.3514459,92.6750092,3,Kaliabor,nagaon,atm,results_atm_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
CENTRAL BANK OF INDIA - KAMPUR (KACHUATINALI) Branch,"P.O.KAMPUR, DIST, NAGAON, Assam 782426",03672 266 289,centralbankofindia.co.in,"5M76+VM Uttar Chang Chaki, Assam",26.1884887,92.7369903,5,Kampur,nagaon,atm,results_atm_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
State Bank of India ATM,"RQFX+W9C, Shillong Patty, Nazirpatty, Tarapur, Silchar, Assam 788001",1800 11 2211,,RQFX+W9C,24.824530047735543,92.79816223999298,6,Khaspur,silchar,atm,results_atm_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
SBI ATM,"opp. rict Court, near Cachar, Tarapur, Silchar, Assam 788001",1800 1234,bank.sbi,"RRJ3+3J Silchar, Assam",24.829682568144023,92.80208603960833,8,Khaspur,silchar,atm,results_atm_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
SBI ATM,"Daily Bazar Namrup P.O, Naharkatia, Assam 786610",1800 1234,bank.sbi,"78PG+F8 Naharkatia, Assam",27.4875248,95.3566504,5,Naharkatia,dibrugarh,atm,results_atm_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
United Bank of India ATM - Guwahati Branch,"2nd Floor, Hem Baruah Rd, Pan Bazaar, Guwahati, Assam 781001",,,"5PPV+H8 Guwahati, Assam",26.182565,91.7405855,4,Pan Bazaar,guwahati,atm,results_atm_Pan_Bazaar_Guwahati.json,,,,,,,"Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223530699.0,
CENTRAL BANK OF INDIA - ATM,"Cotton University Rd, Pan Bazaar, Guwahati, Assam 781001",1800 22 1911,centralbankofindia.co.in,"5PPV+H6 Guwahati, Assam",26.1872842,91.7466963,5,Pan Bazaar,guwahati,atm,results_atm_Pan_Bazaar_Guwahati.json,,,,,,,"Cotton University, Ananda Ram Baruah Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224394003.0,
PNB ATM,"Raha, Nagaon, Assam 782103, 782103",,,"6GM9+55 Roha, Assam",26.2006913,92.51459232718932,1,Raha,nagaon,atm,results_atm_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
State Bank ATM,"Raha Natun Chariali, Raha, Nagaon, Assam 782103, 782103",,,"6GJ9+R3 Roha, Assam",26.2320283,92.5183078,2,Raha,nagaon,atm,results_atm_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Bank Of India ATM,"Raha Bazaar, Raha, Nagaon, Assam 782103, 782103",,,"6GJ9+F8 Roha, Assam",26.229165,92.5190394,4,Raha,nagaon,atm,results_atm_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
State Bank ATM,"Raha Bazaar, Raha, Nagon, Assam 782103, 782103",,,"6GH9+HH Roha, Assam",26.229165,92.5190394,6,Raha,nagaon,atm,results_atm_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
SBI ATM,"Branch, Raha Gaon, Garmari, Assam 782103",1800 1234,bank.sbi,"6GH9+JH Raha Gaon, Assam",26.2287463,92.5085828,7,Raha,nagaon,atm,results_atm_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
SBI ATM,"A T Road, Haibargaon, Nagaon, Assam 782002",1800 1234,bank.sbi,"8MXF+M4 Nagaon, Assam",26.3514459,92.6750092,5,Rupohihat,nagaon,atm,results_atm_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
SBI ATM,"near Fci, Haibargaon, Khutikatia, Nagaon, Assam 782002",1800 1234,bank.sbi,"8MVC+RC Khutikatia, Assam",26.3571901,92.6754505,7,Rupohihat,nagaon,atm,results_atm_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
SBI ATM,"Samaguri Market Rd, Nagaon, Samaguri, Assam 782140",1800 1234,bank.sbi,"CR8R+25 Samaguri, Assam",26.4189384,92.8446824,1,Samaguri,nagaon,atm,results_atm_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Bank of India ATM,"RQ9W+QP9, GC College Rd, Tarapur, Silchar, Assam 788004",,,RQ9W+QP9,24.818241129144106,92.79663652366068,3,Srikona Bara Bazaar,silchar,atm,results_atm_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Central Bank of India ATM,"RQGX+XQ4, Park Rd, Gandhi Bagh, Tarapur, Silchar, Assam 788001",,,RQGX+XQ4,24.8270921,92.798397,7,Srikona Bara Bazaar,silchar,atm,results_atm_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
SBI ATM,"opp. rict Court, near Cachar, Tarapur, Silchar, Assam 788001",1800 1234,bank.sbi,"RRJ3+3J Silchar, Assam",24.829682568144023,92.80208603960833,1,Tarapur,silchar,atm,results_atm_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
State Bank of India ATM,"RQFX+W9C, Shillong Patty, Nazirpatty, Tarapur, Silchar, Assam 788001",1800 11 2211,,RQFX+W9C,24.824530047735543,92.79816223999298,2,Tarapur,silchar,atm,results_atm_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
State Bank ATM,"RQJQ+224, Tarapur, Silchar, Assam 788003",,,RQJQ+224,24.819358,92.795703,3,Tarapur,silchar,atm,results_atm_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
SBI ATM,"Railway Station, Road, opp. Tarapur, Tarapur, Silchar, Assam 788002",1800 1234,bank.sbi,"RQPX+8V Silchar, Assam",24.82839769894259,92.79119964217108,6,Tarapur,silchar,atm,results_atm_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
SBI ATM,"India Club Point, Station Rd, Tarapur, Silchar, Assam 788003",1800 1234,bank.sbi,"RQHQ+QP Silchar, Assam",24.819358,92.795703,7,Tarapur,silchar,atm,results_atm_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
IndusInd Bank ATM,"Bhubon Road, near Guwahati High Court, Uzanbaazar, Uzan Bazar, Guwahati, Assam 781001",1860 267 7777,indusind.bank.in,"5QR2+79 Guwahati, Assam",26.19187435,91.7556458,2,Uzan Bazaar,guwahati,atm,results_atm_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
SBI ATM,"High Court, Latasil, Uzan Bazar, Guwahati, Assam 781001",1800 1234,bank.sbi,"5QR3+VC Guwahati, Assam",26.1914525,91.7539119,6,Uzan Bazaar,guwahati,atm,results_atm_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
SBI ATM,"5QFG+PRV, Zoo Road Tiniali, Ambikagirinagar, Guwahati, Assam 781024",1800 11 2211,,5QFG+PRV,26.16943275,91.77480558054252,2,Zoo Road,guwahati,atm,results_atm_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Bank of Baroda ATM,"RG Baruah Rd, Zoo Road Tiniali, Zoo Tiniali, Guwahati, Assam 781003",1800 258 4455,bankofbaroda.bank.in,"5QGG+2P Guwahati, Assam",26.179796666968823,91.77546591698174,7,Zoo Road,guwahati,atm,results_atm_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Andhra Bank ATM,"Zoo Road, Near, Mother Teresa Rd, Zoo Tiniali, Guwahati, Assam 781024",,,"5QFH+R7 Guwahati, Assam",26.174612279605387,91.77830177282992,8,Zoo Road,guwahati,atm,results_atm_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Boris Bakery,"RQ8R+FPQ, College Road, Cachar, Silchar, Assam 788004",098540 23755,borisbakers.com,RQ8R+FPQ,24.8232838,92.7914293,4,Ambicapatty,silchar,bakeries,results_bakeries_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Good Vibes Cakes,"Amolapatty, K, N. Road, Nagaon, Assam 782001",086383 49676,instagram.com,"9M5Q+9R Nagaon, Assam",26.360184,92.690182,3,Bordowa,nagaon,bakeries,results_bakeries_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Pinki'Z Bakery,"Milanpur fisary, road, Nagaon, Assam 782001",,,"8MPM+Q6 Nagaon, Assam",26.34859915,92.68384115661296,6,Bordowa,nagaon,bakeries,results_bakeries_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Good Vibes Cakes,"Amolapatty, K, N. Road, Nagaon, Assam 782001",086383 49676,instagram.com,"9M5Q+9R Nagaon, Assam",26.360184,92.690182,2,Dhing,nagaon,bakeries,results_bakeries_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Boris Bakery,"RQ8R+FPQ, College Road, Cachar, Silchar, Assam 788004",098540 23755,borisbakers.com,RQ8R+FPQ,24.8232838,92.7914293,5,Dolu Lake surroundings,silchar,bakeries,results_bakeries_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
JD's Sweets & Bakery 2,"Station Road, near Oil Market, Duliajan Oil Town, Duliajan, Dibrugarh, Assam 786602",084730 55999,,"984C+CX Duliajan, Assam",27.355045,95.32185219840927,4,Duliajan,dibrugarh,bakeries,results_bakeries_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
M.K BAKERS,"Ushapur higher secondary road, Duliajan Oil Town, Duliajan, Assam 786602",097067 67529,,"984C+VV Duliajan, Assam",27.3604885,95.3269885682135,5,Duliajan,dibrugarh,bakeries,results_bakeries_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Seven Star Cafe N Bakery,"195, Hem Baruah Rd, Pan Bazaar, Guwahati, Assam 781001",094358 18155,,"5PPV+M9 Guwahati, Assam",26.182565,91.7405855,5,Fancy Bazaar,guwahati,bakeries,results_bakeries_Fancy_Bazaar_Guwahati.json,,,,,,,"Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223530699.0,
Good Vibes Cakes,"Amolapatty, K, N. Road, Nagaon, Assam 782001",086383 49676,instagram.com,"9M5Q+9R Nagaon, Assam",26.360184,92.690182,4,Haibargaon,nagaon,bakeries,results_bakeries_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Boris Bakery,"RQ8R+FPQ, College Road, Cachar, Silchar, Assam 788004",098540 23755,borisbakers.com,RQ8R+FPQ,24.8232838,92.7914293,5,Janiganj Bazaar,silchar,bakeries,results_bakeries_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Royal MN bakery,"Amolapatty, K, N. Road, Nagaon, Assam 782001",086383 49676,instagram.com,"9M5Q+9R Nagaon, Assam",26.360184,92.690182,4,Kaliabor,nagaon,bakeries,results_bakeries_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Pinki'Z Bakery,"Milanpur fisary, road, Nagaon, Assam 782001",,,"8MPM+Q6 Nagaon, Assam",26.34859915,92.68384115661296,2,Kampur,nagaon,bakeries,results_bakeries_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
Good Vibes Cakes,"Amolapatty, K, N. Road, Nagaon, Assam 782001",086383 49676,instagram.com,"9M5Q+9R Nagaon, Assam",26.360184,92.690182,4,Kampur,nagaon,bakeries,results_bakeries_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
Diamond Bakery,"Hem Baruah Rd, Pan Bazaar, Guwahati, Assam 781001",088129 71474,facebook.com,"5PPV+JC Guwahati, Assam",26.182565,91.7405855,5,Paltan Bazaar,guwahati,bakeries,results_bakeries_Paltan_Bazaar_Guwahati.json,,,,,,,"Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223530699.0,
Shaikh Brothers,"195, Hem Baruah Rd, Pan Bazaar, Guwahati, Assam 781001",094358 18155,,"5PPV+M9 Guwahati, Assam",26.182565,91.7405855,6,Paltan Bazaar,guwahati,bakeries,results_bakeries_Paltan_Bazaar_Guwahati.json,,,,,,,"Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223530699.0,
Good Vibes Cakes,"Amolapatty, K, N. Road, Nagaon, Assam 782001",086383 49676,instagram.com,"9M5Q+9R Nagaon, Assam",26.360184,92.690182,4,Raha,nagaon,bakeries,results_bakeries_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
"The Rolling Pin Bakery, Sweets & Confectionery","Barapujia, Assam 782103",078966 86667,,"7FFX+PW Barapujia, Assam",26.274224,92.4992256,5,Raha,nagaon,bakeries,results_bakeries_Raha_Nagaon.json,,,,,,,"Barapujia, Mikirbheta, Marigaon, Assam, 782103, India",222963826.0,
Good Vibes Cakes,"Amolapatty, K, N. Road, Nagaon, Assam 782001",086383 49676,instagram.com,"9M5Q+9R Nagaon, Assam",26.360184,92.690182,2,Rupohihat,nagaon,bakeries,results_bakeries_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
