name,address,phone,website,plus_code,photon_source,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id
Jana Kalyan Tccs Ltd.,,03672 357 262,janakalyantccs.com,"9M2G+H6 Nagaon, Assam",photon.komoot.io,26.3571901,92.6754505,2,Kaliabor,nagaon,banks,results_banks_Kaliabor_Nagaon.json,,,,,,,,
SBI Branch Nagaon,,1800 1234,bank.sbi,"8PR3+98 Nagaon, Assam",photon.komoot.io,26.3355371,92.7002765,7,Kaliabor,nagaon,banks,results_banks_Kaliabor_Nagaon.json,,,,,,,,
SBI Branch Kampur Town,,1800 1234,bank.sbi,"5MC3+WP Kampur Town, Assam",photon.komoot.io,5.40161565,100.29754359675267,2,Kampur,nagaon,banks,results_banks_Kampur_Nagaon.json,,,,,,,,
NORTH EAST SMALL FINANCE BANK,,,,"RRP2+4V Silchar, Assam",photon.komoot.io,24.833918976147555,92.80075052422816,6,Khaspur,silchar,banks,results_banks_Khaspur_Silchar.json,,,,,,,,
Central Bank Of India,,,,"78MM+9Q Naharkatia, Assam",,27.286295,95.3258308,4,Naharkatia,dibrugarh,banks,results_banks_Naharkatia_Dibrugarh.json,,,,,,,"Naharkatia, Naharkatiya, Dibrugarh, Assam, 786610, India",219977775.0
State Bank of India - Guwahati Branch,,1800 11 2211,sbi.co.in,5PPW+GF2,photon.komoot.io,26.1806191,91.7510559,8,Paltan Bazaar,guwahati,banks,results_banks_Paltan_Bazaar_Guwahati.json,,,,,,,,
India Post Payments Bank Guwahati Branch,,,,5PQW+H73,photon.komoot.io,26.1823701,91.7501234,8,Pan Bazaar,guwahati,banks,results_banks_Pan_Bazaar_Guwahati.json,,,,,,,,
Punjab National Bank - Raha Branch,,,,"6GM9+54 Roha, Assam",photon.komoot.io,26.2006913,92.51459232718932,2,Raha,nagaon,banks,results_banks_Raha_Nagaon.json,,,,,,,,
SBI Branch Raha,,1800 1234,bank.sbi,"6GMG+6J Roha, Assam",photon.komoot.io,26.23209985,92.51828565,3,Raha,nagaon,banks,results_banks_Raha_Nagaon.json,,,,,,,,
"Assam Gramin Vikash Bank, Raha",,,,"6GJ8+QV Roha, Assam",photon.komoot.io,26.2006913,92.51459232718932,4,Raha,nagaon,banks,results_banks_Raha_Nagaon.json,,,,,,,,
Bank of India - Garmari Branch,,,,"6GJ9+G8 Roha, Assam",photon.komoot.io,26.229165,92.5190394,5,Raha,nagaon,banks,results_banks_Raha_Nagaon.json,,,,,,,,
Bank of India,,03672 285 899,,,photon.komoot.io,26.2284326,92.5206167,6,Raha,nagaon,banks,results_banks_Raha_Nagaon.json,,,,,,,,
SBI Branch Rupahi,,,,"9M5J+3Q Nagaon, Assam",photon.komoot.io,26.4157784,92.7417111,2,Rupohihat,nagaon,banks,results_banks_Rupohihat_Nagaon.json,,,,,,,,
SBI Branch Samaguri,,1800 1234,bank.sbi,"CR8V+M9 Samaguri, Assam",,26.4189384,92.8446824,1,Samaguri,nagaon,banks,results_banks_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",222599658.0
SBI Branch Kaoimari,,1800 1234,bank.sbi,"CR8V+GC Kawaimari, Assam",photon.komoot.io,26.4671094,92.8179123,7,Samaguri,nagaon,banks,results_banks_Samaguri_Nagaon.json,,,,,,,,
Bank of Baroda - Six Mile Branch,,1800 258 4455,bankofbaroda.bank.in,"4RP6+67 Guwahati, Assam",photon.komoot.io,26.14725255,91.81362718240864,4,Six Mile,guwahati,banks,results_banks_Six_Mile_Guwahati.json,,,,,,,,
Punjab National Bank,,1800 180 2222,,"4RJ5+9M Guwahati, Assam",photon.komoot.io,26.12613755,91.80607796413034,6,Six Mile,guwahati,banks,results_banks_Six_Mile_Guwahati.json,,,,,,,,
SBI Branch Tarapur,,1800 1234,bank.sbi,"RQHQ+MH Silchar, Assam",photon.komoot.io,24.8304095,92.79784620858584,1,Tarapur,silchar,banks,results_banks_Tarapur_Silchar.json,,,,,,,,
"ICICI Bank Tarapur, Silchar-Branch & ATM",,1800 1080,icicibank.com,"RQJM+9M Silchar, Assam",photon.komoot.io,24.8163279,92.8017457,2,Tarapur,silchar,banks,results_banks_Tarapur_Silchar.json,,,,,,,,
"ICICI Bank Ltd.,Guwahati-Ulubari",,1800 1080,icicibank.com,"5QG4+FV Guwahati, Assam",photon.komoot.io,26.175117,91.7576206,5,Ulubari,guwahati,banks,results_banks_Ulubari_Guwahati.json,,,,,,,,
SBI Branch Chenikuthi,,1800 1234,bank.sbi,"5QQ5+82 Guwahati, Assam",photon.komoot.io,26.172266468232824,91.72626999285433,7,Uzan Bazaar,guwahati,banks,results_banks_Uzan_Bazaar_Guwahati.json,,,,,,,,
Bandhan Bank,,1800 258 8181,bandhanbank.com,"5QFG+XW Guwahati, Assam",photon.komoot.io,26.1802628,91.77530943374234,4,Zoo Road,guwahati,banks,results_banks_Zoo_Road_Guwahati.json,,,,,,,,
Bank of Baroda Zoo Road Tiniali Branch,,1800 5700,bankofbaroda.bank.in,"5QFG+8R Guwahati, Assam",photon.komoot.io,26.17769011065146,91.77581460610313,7,Zoo Road,guwahati,banks,results_banks_Zoo_Road_Guwahati.json,,,,,,,,
The Millennium BAR,,070990 93385,borailviewregency.com,"RQGW+CR Silchar, Assam",photon.komoot.io,24.819358,92.795703,5,Badarpur,silchar,bars,results_bars_Badarpur_Silchar.json,,,,,,,,
Green Land Restaurant Cum Wine Bar,,086386 46462,,"8PW8+PV Nagaon, Assam",photon.komoot.io,26.3507875,92.68461767315618,1,Bordowa,nagaon,bars,results_bars_Bordowa_Nagaon.json,,,,,,,,
The Whiskey Bar & Grill,,070993 98040,thewhiskey.in,"5Q8H+7Q Guwahati, Assam",photon.komoot.io,26.1651483,91.7795834,5,Chandmari,guwahati,bars,results_bars_Chandmari_Guwahati.json,,,,,,,,
Friend's Bar Cum Restaurant,,095775 73267,,"5QGG+4P Guwahati, Assam",photon.komoot.io,26.1753871,91.7774522,6,Chandmari,guwahati,bars,results_bars_Chandmari_Guwahati.json,,,,,,,,
Zongki Panoi Bar and Restaurant,,070023 25621,,"9857+5G Duliajan, Assam",photon.komoot.io,27.3559134,95.3192307,2,Duliajan,dibrugarh,bars,results_bars_Duliajan_Dibrugarh.json,,,,,,,,
Empire Bar,,0361 273 2196,,5PJR+M4W,photon.komoot.io,26.1817549,91.7406799,2,Fancy Bazaar,guwahati,bars,results_bars_Fancy_Bazaar_Guwahati.json,,,,,,,,
SAQUE BAR,,,,"5PMW+95 Guwahati, Assam",photon.komoot.io,26.1831142,91.7465796,3,Fancy Bazaar,guwahati,bars,results_bars_Fancy_Bazaar_Guwahati.json,,,,,,,,
Bull's Eye Bar,,0361 263 7303,,5PMR+754,photon.komoot.io,26.1823279,91.7407187,4,Fancy Bazaar,guwahati,bars,results_bars_Fancy_Bazaar_Guwahati.json,,,,,,,,
Tantra,,094350 70232,,"RQJW+GP Silchar, Assam",photon.komoot.io,24.8283093,92.7873196,6,Gandhibag Park area,silchar,bars,results_bars_Gandhibag_Park_area_Silchar.json,,,,,,,,
Cheers Cross Roads,,069016 08450,facebook.com,"4QWP+PC Guwahati, Assam",photon.komoot.io,26.1805978,91.753943,4,Ganeshguri,guwahati,bars,results_bars_Ganeshguri_Guwahati.json,,,,,,,,
Your’s Choice Bar and Restaurant,,078962 49919,,"8MR9+VC Khutikatia, Assam",photon.komoot.io,26.3386126,92.6664406,6,Haibargaon,nagaon,bars,results_bars_Haibargaon_Nagaon.json,,,,,,,,
Ascend Resto Lounge & Bar,,093959 39303,,"5Q4H+2M Guwahati, Assam",photon.komoot.io,26.1609668,91.7736171072817,4,Kahilipara,guwahati,bars,results_bars_Kahilipara_Guwahati.json,,,,,,,,
THE JOLLY ANGLER,,093655 00959,,"5QR3+F8 Guwahati, Assam",photon.komoot.io,26.19187435,91.7556458,6,Paltan Bazaar,guwahati,bars,results_bars_Paltan_Bazaar_Guwahati.json,,,,,,,,
Ashoka Restaurant,,,,5PPV+G3C,photon.komoot.io,26.18749495,91.74397664985524,5,Pan Bazaar,guwahati,bars,results_bars_Pan_Bazaar_Guwahati.json,,,,,,,,
High Five Bar cum Restaurant,,097078 52404,,"7937+67 Morigaon, Assam",photon.komoot.io,26.3484427,92.68521213449532,6,Raha,nagaon,bars,results_bars_Raha_Nagaon.json,,,,,,,,
Levitate Rooftop Restaurant,,070990 78111,thelevitate.com,"4RF8+HR Guwahati, Assam",photon.komoot.io,26.1243167,91.8166564,2,Six Mile,guwahati,bars,results_bars_Six_Mile_Guwahati.json,,,,,,,,
Blue Orchid Restobar,,03842 262 241,,"RRG2+W3 Silchar, Assam",,24.8260912,92.8003441,4,Tarapur,silchar,bars,results_bars_Tarapur_Silchar.json,,,,,,,"Central Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223159455.0
OTT (Over The Top)- Bar and Resturant,,,,RRH3+88F,photon.komoot.io,24.829682568144023,92.80208603960833,6,Tarapur,silchar,bars,results_bars_Tarapur_Silchar.json,,,,,,,,
Crystal Discotheque,,060021 16965,,"5QFG+XP Guwahati, Assam",photon.komoot.io,26.174612279605387,91.77830177282992,1,Zoo Road,guwahati,bars,results_bars_Zoo_Road_Guwahati.json,,,,,,,,
BudgetBars.com,,,,5QFH+GJG,photon.komoot.io,26.174612279605387,91.77830177282992,4,Zoo Road,guwahati,bars,results_bars_Zoo_Road_Guwahati.json,,,,,,,,
BOOK CENTER,,070023 27833,,"RQCX+HG Silchar, Assam",photon.komoot.io,24.826091195938847,92.8003441092127,1,Ambicapatty,silchar,bookstores,results_bookstores_Ambicapatty_Silchar.json,,,,,,,,
Tarun Library,,,,"RRG2+J4 Silchar, Assam",,24.8260912,92.8003441,6,Ambicapatty,silchar,bookstores,results_bookstores_Ambicapatty_Silchar.json,,,,,,,"Central Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223159455.0
BOOK CENTRE,,086389 50560,,"VHC6+5P Badarpur, Assam",photon.komoot.io,24.8199645,92.49167641087158,3,Badarpur,silchar,bookstores,results_bookstores_Badarpur_Silchar.json,,,,,,,,
Central Book Hill,,098640 66210,,4RC6+V8P,photon.komoot.io,26.1206584,91.8213531,2,Beltola,guwahati,bookstores,results_bookstores_Beltola_Guwahati.json,,,,,,,,
VIDYA SAGAR BOOK POINT,,097065 80190,,"4QHP+J8 Guwahati, Assam",photon.komoot.io,26.1290433,91.7864162,3,Beltola,guwahati,bookstores,results_bookstores_Beltola_Guwahati.json,,,,,,,,
Flower Book Stall,,094351 04717,,"4QHP+XC Guwahati, Assam",photon.komoot.io,26.1290433,91.7864162,4,Beltola,guwahati,bookstores,results_bookstores_Beltola_Guwahati.json,,,,,,,,
The Book Nook,,086385 37656,thebooknook.co.in,"9M5V+X2 Nagaon, Assam",photon.komoot.io,26.3555646,92.6869609,1,Bordowa,nagaon,bookstores,results_bookstores_Bordowa_Nagaon.json,,,,,,,,
Arif Book Stall,,084861 06282,,"9M2H+55 Nagaon, Assam",photon.komoot.io,26.3514459,92.6750092,2,Bordowa,nagaon,bookstores,results_bookstores_Bordowa_Nagaon.json,,,,,,,,
Soubhagya Book Hub,,090855 22673,,"9M5P+CR Nagaon, Assam",photon.komoot.io,26.187083,91.7408631,5,Bordowa,nagaon,bookstores,results_bookstores_Bordowa_Nagaon.json,,,,,,,,
Sarkar Book Stall,,086387 68184,,"9M3P+GG Nagaon, Assam",photon.komoot.io,5.4339794,100.3017406804759,6,Bordowa,nagaon,bookstores,results_bookstores_Bordowa_Nagaon.json,,,,,,,,
Bikash Book Stall,,,,"5QMG+96 Guwahati, Assam",,26.1834882,91.7847925,2,Chandmari,guwahati,bookstores,results_bookstores_Chandmari_Guwahati.json,,,,,,,"Maniram Dewan Road, Chandmari Colony, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224312426.0
N I Enterprises,,060034 04453,,"FF5J+3M Dhing, Assam",photon.komoot.io,26.4582273,92.4819173,5,Dhing,nagaon,bookstores,results_bookstores_Dhing_Nagaon.json,,,,,,,,
Gupta Book Store,,070023 15400,,"984C+4H Duliajan, Assam",photon.komoot.io,27.35385360519065,95.32050783611167,1,Duliajan,dibrugarh,bookstores,results_bookstores_Duliajan_Dibrugarh.json,,,,,,,,
Patowary Book Forum,,088225 52245,,"984C+4G Duliajan, Assam",,27.355045,95.3218522,2,Duliajan,dibrugarh,bookstores,results_bookstores_Duliajan_Dibrugarh.json,,,,,,,"Oil India Market, BOC Gate, Duliajan, Tengakhat, Dibrugarh, Assam, 786602, India",222569633.0
Naharkatia Book Center,,070024 68802,,"78MM+P2 Naharkatia, Assam",photon.komoot.io,27.179327864541584,95.10765215731494,4,Duliajan,dibrugarh,bookstores,results_bookstores_Duliajan_Dibrugarh.json,,,,,,,,
Novelty Book Shop,,098640 94767,,"5PPV+M4 Guwahati, Assam",,26.1856152,91.7432671,1,Fancy Bazaar,guwahati,bookstores,results_bookstores_Fancy_Bazaar_Guwahati.json,,,,,,,"Jaswanta Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223572831.0
Book Land,,098645 08257,,5PPV+H5R,photon.komoot.io,26.187119793621445,91.74259763480111,2,Fancy Bazaar,guwahati,bookstores,results_bookstores_Fancy_Bazaar_Guwahati.json,,,,,,,,
Shivam Books,,098641 36397,,"5PMV+VX Guwahati, Assam",photon.komoot.io,26.1775465,91.7415446,3,Fancy Bazaar,guwahati,bookstores,results_bookstores_Fancy_Bazaar_Guwahati.json,,,,,,,,
Novelties,,096787 10595,,"5PJQ+5Q Guwahati, Assam",photon.komoot.io,26.1817549,91.7406799,6,Fancy Bazaar,guwahati,bookstores,results_bookstores_Fancy_Bazaar_Guwahati.json,,,,,,,,
Asomi Pustakalaya,,094350 63293,,"9M2H+55 Nagaon, Assam",photon.komoot.io,26.3514459,92.6750092,6,Haibargaon,nagaon,bookstores,results_bookstores_Haibargaon_Nagaon.json,,,,,,,,
MEDHI BOOK STALL,,,,"4Q9P+2M Guwahati, Assam",photon.komoot.io,26.1805978,91.753943,4,Hatigaon,guwahati,bookstores,results_bookstores_Hatigaon_Guwahati.json,,,,,,,,
Royal Book Stall,,086387 43540,,"4QPP+96 Guwahati, Assam",photon.komoot.io,26.15056545,91.67213395,6,Hatigaon,guwahati,bookstores,results_bookstores_Hatigaon_Guwahati.json,,,,,,,,
Bidyarthi Book Stall,,098642 43333,bidyarthi.in,"9M2H+44 Nagaon, Assam",photon.komoot.io,26.3514459,92.6750092,6,Kaliabor,nagaon,bookstores,results_bookstores_Kaliabor_Nagaon.json,,,,,,,,
PICK ME / NAHARKATIA BOOK HOUSE,,,,"78PH+64 Naharkatia, Assam",,27.286295,95.3258308,3,Naharkatia,dibrugarh,bookstores,results_bookstores_Naharkatia_Dibrugarh.json,,,,,,,"Naharkatia, Naharkatiya, Dibrugarh, Assam, 786610, India",222240282.0
Baruah Book Agency,,098594 90998,,"5PPV+M5 Guwahati, Assam",,26.1853572,91.7472062,4,Pan Bazaar,guwahati,bookstores,results_bookstores_Pan_Bazaar_Guwahati.json,,,,,,,"pan bazar, Ananda Ram Baruah Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",389392915.0
Gyanpeeth Book Stall (Mintu Dukan),,088763 85554,,"6GF6+56 Garmari, Assam",photon.komoot.io,26.2225777,92.5152684,3,Raha,nagaon,bookstores,results_bookstores_Raha_Nagaon.json,,,,,,,,
NABA BOOK STALL 2,,060001 98032,,"CR8V+J9 Samaguri, Assam",,26.4189384,92.8446824,3,Samaguri,nagaon,bookstores,results_bookstores_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",219935486.0
Kamakhya Books And Stationers,,091019 90189,,"4RQ6+3F Guwahati, Assam",photon.komoot.io,26.14725255,91.81362718240864,4,Six Mile,guwahati,bookstores,results_bookstores_Six_Mile_Guwahati.json,,,,,,,,
M/S Sadhana Book Stall,,094356 55316,,"RQHQ+PJ Silchar, Assam",,24.8283977,92.7911996,6,Tarapur,silchar,bookstores,results_bookstores_Tarapur_Silchar.json,,,,,,,"TV Station Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223702317.0
Heritage Books,,,,"5QH4+CJ Guwahati, Assam",photon.komoot.io,26.1782982,91.75751752411604,1,Ulubari,guwahati,bookstores,results_bookstores_Ulubari_Guwahati.json,,,,,,,,
BIDYA GHAR,,096132 35388,,"5PPR+XX Guwahati, Assam",,26.1856152,91.7432671,4,Ulubari,guwahati,bookstores,results_bookstores_Ulubari_Guwahati.json,,,,,,,"Jaswanta Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223572831.0
Mediahype,,0361 356 7125,facebook.com,"5QV3+8C Guwahati, Assam",photon.komoot.io,26.19187435,91.7556458,3,Uzan Bazaar,guwahati,bookstores,results_bookstores_Uzan_Bazaar_Guwahati.json,,,,,,,,
Annapurna ghat Dudhpatil Bridge,,,,RQMW+Q2,photon.komoot.io,24.8283093,92.7873196,3,Ambicapatty,silchar,bridges,results_bridges_Ambicapatty_Silchar.json,,,,,,,,
Annapurna Maa Bridge,,,,RQMW+Q2,photon.komoot.io,24.819358,92.795703,5,Ambicapatty,silchar,bridges,results_bridges_Ambicapatty_Silchar.json,,,,,,,,
Kishor Setu,,,,RQMW+R23,photon.komoot.io,24.833918976147555,92.80075052422816,7,Ambicapatty,silchar,bridges,results_bridges_Ambicapatty_Silchar.json,,,,,,,,
Kalapul Bridge,,,,"QRH3+XJ Silchar, Assam",photon.komoot.io,24.7900403,92.7933525,8,Ambicapatty,silchar,bridges,results_bridges_Ambicapatty_Silchar.json,,,,,,,,
DULIAJAN DISTRICT BRIDGE ASSOCIATION,,,,"984C+VW Duliajan, Assam",,27.3601694,95.3240505,6,Duliajan,dibrugarh,bridges,results_bridges_Duliajan_Dibrugarh.json,,,,,,,"Duliajan Club Volleyball Court, OIL Hospital Road, Settlement Area, Duliajan, Tengakhat, Dibrugarh, Assam, 786602, India",223025487.0
Fancy Bazaar Foot Over Bridge,,,,5PMQ+G7G,photon.komoot.io,26.1799322,91.7362163,1,Fancy Bazaar,guwahati,bridges,results_bridges_Fancy_Bazaar_Guwahati.json,,,,,,,,
Sukreswar Foot Bridge,,,,5PPR+XG9,photon.komoot.io,26.1823701,91.7501234,2,Fancy Bazaar,guwahati,bridges,results_bridges_Fancy_Bazaar_Guwahati.json,,,,,,,,
PWD Overbridge,,,,5PMQ+G7G,photon.komoot.io,26.1799322,91.7362163,3,Fancy Bazaar,guwahati,bridges,results_bridges_Fancy_Bazaar_Guwahati.json,,,,,,,,
Guwahati Railway Station Foot Over Bridge,,,,"5QJ2+RC Guwahati, Assam",photon.komoot.io,26.1804599,91.7489366,4,Fancy Bazaar,guwahati,bridges,results_bridges_Fancy_Bazaar_Guwahati.json,,,,,,,,
Guwahati-North Guwahati bridge starting point,,,,5PCF+CQ9,photon.komoot.io,26.17560673751906,91.72769037949035,7,Fancy Bazaar,guwahati,bridges,results_bridges_Fancy_Bazaar_Guwahati.json,,,,,,,,
HAIBARGAON OVER BRIDGE,,,,9M3C+8FV,photon.komoot.io,26.3514459,92.6750092,4,Haibargaon,nagaon,bridges,results_bridges_Haibargaon_Nagaon.json,,,,,,,,
CHRISTIANBASTI FOOT BRIDGE,,,,5Q3J+7MC,photon.komoot.io,26.1535209,91.7841006,6,Hatigaon,guwahati,bridges,results_bridges_Hatigaon_Guwahati.json,,,,,,,,
Post Office foot bridge,,,,5Q5F+PWF,photon.komoot.io,26.1552764,91.7788924,8,Kahilipara,guwahati,bridges,results_bridges_Kahilipara_Guwahati.json,,,,,,,,
Panbazar Road Over Bridge,,,,"5PJW+H8 Guwahati, Assam",photon.komoot.io,26.1806191,91.7510559,6,Paltan Bazaar,guwahati,bridges,results_bridges_Paltan_Bazaar_Guwahati.json,,,,,,,,
"Foot Crossing, Guwahati Railway Station",,,,5PJX+QMP,photon.komoot.io,26.1794742,91.7525068,8,Paltan Bazaar,guwahati,bridges,results_bridges_Paltan_Bazaar_Guwahati.json,,,,,,,,
Foot Bridge Khanapara,,,,4RF9+H27,photon.komoot.io,26.1206584,91.8213531,3,Six Mile,guwahati,bridges,results_bridges_Six_Mile_Guwahati.json,,,,,,,,
Downtown Flyover foot Bridge,,,,4RP2+QJ3,photon.komoot.io,26.1382811,91.8010202,7,Six Mile,guwahati,bridges,results_bridges_Six_Mile_Guwahati.json,,,,,,,,
Bharalu Bridge,,,,5PFJ+653,photon.komoot.io,26.172266468232824,91.72626999285433,8,Uzan Bazaar,guwahati,bridges,results_bridges_Uzan_Bazaar_Guwahati.json,,,,,,,,
Silchar-kalain bus stand,,,,RQJX+J47,photon.komoot.io,24.818067712481383,92.79502503664992,2,stations Ambicapatty,silchar,bus,results_bus_stations_Ambicapatty_Silchar.json,,,,,,,,
"ISBT, Silchar",,1800 345 3986,,RQH2+PH8,photon.komoot.io,26.2430654,91.7375646,4,stations Ambicapatty,silchar,bus,results_bus_stations_Ambicapatty_Silchar.json,,,,,,,,
Silchar-ISBT,,,,"RQJ2+65 Bajantipur Pt I, Assam",photon.komoot.io,26.1872691,91.7404605,5,stations Ambicapatty,silchar,bus,results_bus_stations_Ambicapatty_Silchar.json,,,,,,,,
Basistha Chariali Bus Stand,,,,"4Q6X+V3 Guwahati, Assam",,26.1732028,91.7708242,4,stations Beltola,guwahati,bus,results_bus_stations_Beltola_Guwahati.json,,,,,,,"Kundil Nagar East, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223100244.0
Beltola Charali,,,,"4QFX+CC Guwahati, Assam",photon.komoot.io,26.1229512,91.7992441,5,stations Beltola,guwahati,bus,results_bus_stations_Beltola_Guwahati.json,,,,,,,,
Nagaon bus stand,,,,8MXM+6G3,photon.komoot.io,26.3514459,92.6750092,1,stations Bordowa,nagaon,bus,results_bus_stations_Bordowa_Nagaon.json,,,,,,,,
Morigaon Bus Stand,,,,"9M2G+9H Nagaon, Assam",,26.3514459,92.6750092,7,stations Bordowa,nagaon,bus,results_bus_stations_Bordowa_Nagaon.json,,,,,,,"Haibargaon, Nagaon, Assam, 782001, India",224043926.0
Uzan Bazar Bus Stop,,,,"5QR4+FC Guwahati, Assam",photon.komoot.io,26.19187435,91.7556458,4,stations Chandmari,guwahati,bus,results_bus_stations_Chandmari_Guwahati.json,,,,,,,,
Dhing Bazar,,,nfr.indianrailways.gov.in,"FF4H+8Q Dhing, Assam",photon.komoot.io,26.4674,92.5418691,5,stations Dhing,nagaon,bus,results_bus_stations_Dhing_Nagaon.json,,,,,,,,
Panbazar Pani Tanki Bus Stop,,,,"5PQV+78 Guwahati, Assam",photon.komoot.io,26.1865974,91.7488603,2,stations Fancy Bazaar,guwahati,bus,results_bus_stations_Fancy_Bazaar_Guwahati.json,,,,,,,,
IITG Bus Starting Point Pan Bazaar,,,iitg.ernet.in,"5PQX+V4 Guwahati, Assam",,26.1786152,91.7344114,5,stations Fancy Bazaar,guwahati,bus,results_bus_stations_Fancy_Bazaar_Guwahati.json,,,,,,,"Assam Trunk Rd, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223910073.0
Fancy Bazar Bus Stop,,,,"5PMQ+84 Guwahati, Assam",photon.komoot.io,26.1799322,91.7362163,8,stations Fancy Bazaar,guwahati,bus,results_bus_stations_Fancy_Bazaar_Guwahati.json,,,,,,,,
Ganeshguri Bus Stop,,,,"4QWQ+HQ Guwahati, Assam",photon.komoot.io,26.1852883,91.752382,3,stations Ganeshguri,guwahati,bus,results_bus_stations_Ganeshguri_Guwahati.json,,,,,,,,
Lanka Bus Stand,,,,"8MWP+VC Nagaon, Assam",photon.komoot.io,26.3514459,92.6750092,7,stations Haibargaon,nagaon,bus,results_bus_stations_Haibargaon_Nagaon.json,,,,,,,,
Khanapara Bus Stop,,,,4R9G+R68,photon.komoot.io,26.1187595,91.81865705,7,stations Hatigaon,guwahati,bus,results_bus_stations_Hatigaon_Guwahati.json,,,,,,,,
Walford bus stand,,,,5Q3J+3VR,photon.komoot.io,26.1551026,91.78227004033737,7,stations Kahilipara,guwahati,bus,results_bus_stations_Kahilipara_Guwahati.json,,,,,,,,
Kaliabor Tiniali,,,,"GWQH+65 Kaliabor, Assam",photon.komoot.io,26.5387146,92.9292061,1,stations Kaliabor,nagaon,bus,results_bus_stations_Kaliabor_Nagaon.json,,,,,,,,
Paltan Bazar Bus stand,,,,5QJ2+4GG,photon.komoot.io,26.1806191,91.7510559,3,stations Paltan Bazaar,guwahati,bus,results_bus_stations_Paltan_Bazaar_Guwahati.json,,,,,,,,
Khanapara Bus Pick Up Point,,,,4R9G+W3Q,photon.komoot.io,26.1206584,91.8213531,8,stations Six Mile,guwahati,bus,results_bus_stations_Six_Mile_Guwahati.json,,,,,,,,
Lachit Nagar Bus Stand,,,,"5QC6+V4 Guwahati, Assam",photon.komoot.io,26.17207581593776,91.76620246177922,7,stations Ulubari,guwahati,bus,results_bus_stations_Ulubari_Guwahati.json,,,,,,,,
Badarpur Junction,,,nfr.indianrailways.gov.in,"VH84+28 Badarpur, Assam",photon.komoot.io,24.8199645,92.49167641087158,6,stops Badarpur,silchar,bus,results_bus_stops_Badarpur_Silchar.json,,,,,,,,
Chandmari Bus Stop,,,,"5QMF+JV Guwahati, Assam",photon.komoot.io,26.18290791948907,91.775452199893,6,stops Chandmari,guwahati,bus,results_bus_stops_Chandmari_Guwahati.json,,,,,,,,
Colony Bus Stop - Chandmari,,,,"5QMC+HR Guwahati, Assam",photon.komoot.io,26.185198690233264,91.77489997780332,8,stops Chandmari,guwahati,bus,results_bus_stops_Chandmari_Guwahati.json,,,,,,,,
Moirabari-Lahorighat Bus Stand,,,,"FF5J+7G Dhing, Assam",photon.komoot.io,26.4674,92.5418691,6,stops Dhing,nagaon,bus,results_bus_stops_Dhing_Nagaon.json,,,,,,,,
Tuktuki Bus Stand,,,,"FF3J+PJ Dhing, Assam",,26.4582273,92.4819173,7,stops Dhing,nagaon,bus,results_bus_stops_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223680942.0
