name,address,phone,website,plus_code,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id,photon_source
Patowary Book Forum,,088225 52245,,"984C+4G Duliajan, Assam",27.355045,95.3218522,2,Duliajan,dibrugarh,bookstores,results_bookstores_Duliajan_Dibrugarh.json,,,,,,,"Oil India Market, BOC Gate, Duliajan, Tengakhat, Dibrugarh, Assam, 786602, India",222569633.0,
Naharkatia Book Center,,070024 68802,,"78MM+P2 Naharkatia, Assam",27.179327864541584,95.10765215731494,4,Duliajan,dibrugarh,bookstores,results_bookstores_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Novelty Book Shop,,098640 94767,,"5PPV+M4 Guwahati, Assam",26.1856152,91.7432671,1,Fancy Bazaar,guwahati,bookstores,results_bookstores_Fancy_Bazaar_Guwahati.json,,,,,,,"Jaswanta Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",221271313.0,
Asomi Pustakalaya,,094350 63293,,"9M2H+55 Nagaon, Assam",26.3514459,92.6750092,6,Haibargaon,nagaon,bookstores,results_bookstores_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Bidyarthi Book Stall,,098642 43333,bidyarthi.in,"9M2H+44 Nagaon, Assam",26.3514459,92.6750092,6,Kaliabor,nagaon,bookstores,results_bookstores_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
PICK ME / NAHARKATIA BOOK HOUSE,,,,"78PH+64 Naharkatia, Assam",27.286295,95.3258308,3,Naharkatia,dibrugarh,bookstores,results_bookstores_Naharkatia_Dibrugarh.json,,,,,,,"Naharkatia, Naharkatiya, Dibrugarh, Assam, 786610, India",222240282.0,
Gyanpeeth Book Stall (Mintu Dukan),,088763 85554,,"6GF6+56 Garmari, Assam",26.2225777,92.5152684,3,Raha,nagaon,bookstores,results_bookstores_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
NABA BOOK STALL 2,,060001 98032,,"CR8V+J9 Samaguri, Assam",26.4189384,92.8446824,3,Samaguri,nagaon,bookstores,results_bookstores_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",219935486.0,
M/S Sadhana Book Stall,,094356 55316,,"RQHQ+PJ Silchar, Assam",24.8283977,92.7911996,6,Tarapur,silchar,bookstores,results_bookstores_Tarapur_Silchar.json,,,,,,,"TV Station Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223702317.0,
Mediahype,,0361 356 7125,facebook.com,"5QV3+8C Guwahati, Assam",26.19187435,91.7556458,3,Uzan Bazaar,guwahati,bookstores,results_bookstores_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Book Land,,098645 08257,,5PPV+H5R,26.187119793621445,91.74259763480111,5,Uzan Bazaar,guwahati,bookstores,results_bookstores_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
BIDYA GHAR,,096132 35388,,"5PPR+XX Guwahati, Assam",26.1856152,91.7432671,6,Uzan Bazaar,guwahati,bookstores,results_bookstores_Uzan_Bazaar_Guwahati.json,,,,,,,"Jaswanta Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",221271313.0,
Annapurna ghat Dudhpatil Bridge,,,,RQMW+Q2,24.8283093,92.7873196,3,Ambicapatty,silchar,bridges,results_bridges_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Annapurna Maa Bridge,,,,RQMW+Q2,24.819358,92.795703,5,Ambicapatty,silchar,bridges,results_bridges_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Kishor Setu,,,,RQMW+R23,24.833918976147555,92.80075052422816,7,Ambicapatty,silchar,bridges,results_bridges_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Kalapul Bridge,,,,"QRH3+XJ Silchar, Assam",24.7900403,92.7933525,8,Ambicapatty,silchar,bridges,results_bridges_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
DULIAJAN DISTRICT BRIDGE ASSOCIATION,,,,"984C+VW Duliajan, Assam",27.3601694,95.3240505,6,Duliajan,dibrugarh,bridges,results_bridges_Duliajan_Dibrugarh.json,,,,,,,"Duliajan Club Volleyball Court, OIL Hospital Road, Settlement Area, Duliajan, Tengakhat, Dibrugarh, Assam, 786602, India",223025487.0,
HAIBARGAON OVER BRIDGE,,,,9M3C+8FV,26.3514459,92.6750092,4,Haibargaon,nagaon,bridges,results_bridges_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Sukreswar Foot Bridge,,,,5PPR+XG9,26.1823701,91.7501234,1,Uzan Bazaar,guwahati,bridges,results_bridges_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Guwahati Railway Station Foot Over Bridge,,,,"5QJ2+RC Guwahati, Assam",26.1804599,91.7489366,2,Uzan Bazaar,guwahati,bridges,results_bridges_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Guwahati-North Guwahati bridge starting point,,,,5PCF+CQ9,26.17560673751906,91.72769037949035,6,Uzan Bazaar,guwahati,bridges,results_bridges_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Bharalu Bridge,,,,5PFJ+653,26.172266468232824,91.72626999285433,8,Uzan Bazaar,guwahati,bridges,results_bridges_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Silchar-kalain bus stand,,,,RQJX+J47,24.818067712481383,92.79502503664992,2,stations Ambicapatty,silchar,bus,results_bus_stations_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
"ISBT, Silchar",,1800 345 3986,,RQH2+PH8,26.2430654,91.7375646,4,stations Ambicapatty,silchar,bus,results_bus_stations_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Silchar-ISBT,,,,"RQJ2+65 Bajantipur Pt I, Assam",26.1872691,91.7404605,5,stations Ambicapatty,silchar,bus,results_bus_stations_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Basistha Chariali Bus Stand,,,,"4Q6X+V3 Guwahati, Assam",26.1731125,91.7711501,4,stations Beltola,guwahati,bus,results_bus_stations_Beltola_Guwahati.json,,,,,,,"Kundil Nagar East, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",221417411.0,
Nagaon bus stand,,,,8MXM+6G3,26.3514459,92.6750092,1,stations Bordowa,nagaon,bus,results_bus_stations_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Morigaon Bus Stand,,,,"9M2G+9H Nagaon, Assam",26.3514459,92.6750092,7,stations Bordowa,nagaon,bus,results_bus_stations_Bordowa_Nagaon.json,,,,,,,"Haibargaon, Nagaon, Assam, 782001, India",224043926.0,
Dhing Bazar,,,nfr.indianrailways.gov.in,"FF4H+8Q Dhing, Assam",26.4674,92.5418691,5,stations Dhing,nagaon,bus,results_bus_stations_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
IITG Bus Starting Point Pan Bazaar,,,iitg.ernet.in,"5PQX+V4 Guwahati, Assam",26.1786132,91.7343991,6,stations Fancy Bazaar,guwahati,bus,results_bus_stations_Fancy_Bazaar_Guwahati.json,,,,,,,"Assam Trunk Rd, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223616720.0,
Lanka Bus Stand,,,,"8MWP+VC Nagaon, Assam",26.3514459,92.6750092,7,stations Haibargaon,nagaon,bus,results_bus_stations_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Kaliabor Tiniali,,,,"GWQH+65 Kaliabor, Assam",26.5387146,92.9292061,1,stations Kaliabor,nagaon,bus,results_bus_stations_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Uzan Bazar Bus Stop,,,,"5QR4+FC Guwahati, Assam",26.19187435,91.7556458,1,stations Uzan Bazaar,guwahati,bus,results_bus_stations_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Assam State Transport Corporation,,,,"5QJ2+G2 Guwahati, Assam",26.18077005,91.75634555,6,stations Uzan Bazaar,guwahati,bus,results_bus_stations_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Panbazar Pani Tanki Bus Stop,,,,"5PQV+78 Guwahati, Assam",26.1865974,91.7488603,8,stations Uzan Bazaar,guwahati,bus,results_bus_stations_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Walford bus stand,,,,5Q3J+3VR,26.1551026,91.78227004033737,6,stations Zoo Road,guwahati,bus,results_bus_stations_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Badarpur Junction,,,nfr.indianrailways.gov.in,"VH84+28 Badarpur, Assam",24.8199645,92.49167641087158,6,stops Badarpur,silchar,bus,results_bus_stops_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
Moirabari-Lahorighat Bus Stand,,,,"FF5J+7G Dhing, Assam",26.4674,92.5418691,6,stops Dhing,nagaon,bus,results_bus_stops_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Tuktuki Bus Stand,,,,"FF3J+PJ Dhing, Assam",26.4582273,92.4819173,7,stops Dhing,nagaon,bus,results_bus_stops_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223680942.0,
Duliajan,,,,"984C+7V Duliajan, Assam",27.3559134,95.3192307,5,stops Duliajan,dibrugarh,bus,results_bus_stops_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Bus Station,,,,"RQHX+F8 Silchar, Assam",24.8283768,92.7976888,6,stops Tarapur,silchar,bus,results_bus_stops_Tarapur_Silchar.json,,,,,,,"Circuit House Road, Tarapur, Silchar, Cachar, Assam, 788014, India",222243471.0,
Tarapur Motor Stand,,,,"RQHP+QW Silchar, Assam",24.8283093,92.7873196,7,stops Tarapur,silchar,bus,results_bus_stops_Tarapur_Silchar.json,,,,,,,"Tarapur, Silchar, Cachar, Assam, 788014, India",224243513.0,
Uzanbazar Bus Stop,,,,"5QR4+C6 Guwahati, Assam",26.1823701,91.7501234,4,stops Uzan Bazaar,guwahati,bus,results_bus_stops_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Post Office Bus Stop,,,,5Q5F+QX9,26.1719413,91.7672819,5,stops Zoo Road,guwahati,bus,results_bus_stops_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
A,,094015 46698,,"RQ2H+CJ Silchar, Assam",24.819358,92.795703,1,parks Ambicapatty,silchar,business,results_business_parks_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Anshuman Travels,,099540 56775,asom.in,"9M3R+3M Nagaon, Assam",26.352039,92.6906592,6,parks Bordowa,nagaon,business,results_business_parks_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Oil India Market,,,,"984C+4W Duliajan, Assam",27.355045,95.32185219840927,5,parks Duliajan,dibrugarh,business,results_business_parks_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Popular Dry Cleaners,,099544 81779,,"984C+3V Duliajan, Assam",27.3573794,95.3344651,6,parks Duliajan,dibrugarh,business,results_business_parks_Duliajan_Dibrugarh.json,,,,,,,"Duliajan New Bus Station, Oil India Market Road, Settlement Area, Duliajan, Tengakhat, Dibrugarh, Assam, 786602, India",222758400.0,
CD Electronics,,098649 71380,,"9M4Q+5Q Nagaon, Assam",26.231404,92.5183457,7,parks Haibargaon,nagaon,business,results_business_parks_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Universal Suppliers,,03842 247 551,,"RRF2+XQ Silchar, Assam",24.824012949177614,92.80128472057451,5,parks Janiganj Bazaar,silchar,business,results_business_parks_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Naphisabet,,,,"5PFW+9V Guwahati, Assam",26.1702255,91.751208,6,parks Paltan Bazaar,guwahati,business,results_business_parks_Paltan_Bazaar_Guwahati.json,,,,,,,"Rehabari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224388253.0,
"Assam Power Distribution Company Limited, Raha",,,,6GJC+2WP,26.220192769420628,92.52105943088428,1,parks Raha,nagaon,business,results_business_parks_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
East West Resort,,098595 66662,,"6F4W+JF Dighali Ati, Assam",26.2193125,92.5130884,5,parks Raha,nagaon,business,results_business_parks_Raha_Nagaon.json,,,,,,,"Raha College Road, Garhmari New Colony, Garhmari, Raha, Nagaon, Assam, 782103, India",223794497.0,
"Pranjal Memorial Academy, Raha",,,,"6GC6+P9 Raha Gaon, Assam",26.2287463,92.5085828,8,parks Raha,nagaon,business,results_business_parks_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Patkai horticulture,,,,"CVF6+6F Kuruabahi, Assam",26.4189384,92.8446824,1,parks Samaguri,nagaon,business,results_business_parks_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Srikona Flyover,,,,"RPRC+26 David Sonapur, Assam",26.10531308218864,91.85630376523014,3,parks Srikona Bara Bazaar,silchar,business,results_business_parks_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Malini beel,,,,RQPX+8V2,24.819358,92.795703,5,parks Srikona Bara Bazaar,silchar,business,results_business_parks_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
BBCI PARK,,,,5P7X+MGQ,26.1734102,91.7595108,1,parks Ulubari,guwahati,business,results_business_parks_Ulubari_Guwahati.json,,,,,,,,,photon.komoot.io
Jorpukhuri Park,,,,5QQ3+CG9,26.19187435,91.7556458,4,parks Uzan Bazaar,guwahati,business,results_business_parks_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Achyut Business Park,,,,5Q3J+FG4,26.1535209,91.7841006,3,parks Zoo Road,guwahati,business,results_business_parks_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Spanish Garden,,022 6786 9236,hq.com,"5Q7H+7X Guwahati, Assam",26.1632447,91.7797603925204,4,parks Zoo Road,guwahati,business,results_business_parks_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
NIT's Cafe,,,,"QQ5V+92 Silchar, Assam",24.7751968,92.79714034031554,5,Badarpur,silchar,cafes,results_cafes_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
Chapter One,,069003 51342,,"9M3Q+QF Nagaon, Assam",26.3482238,92.6858215,3,Bordowa,nagaon,cafes,results_cafes_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Vertex cafe,,,,"9M5P+HH Nagaon, Assam",26.3542443,92.6970396,4,Bordowa,nagaon,cafes,results_cafes_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
D King Cafe2.0,,070023 48074,,"8MXH+P6 Nagaon, Assam",26.3499598,92.6783964,6,Bordowa,nagaon,cafes,results_cafes_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Food And Restaurant,,093652 88454,,"FF2H+CM Dhing, Assam",26.4582273,92.4819173,2,Dhing,nagaon,cafes,results_cafes_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Dosti Kutir,,094351 60723,,"FF7J+22 Dhing, Assam",26.4582273,92.4819173,6,Dhing,nagaon,cafes,results_cafes_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Old Town Cafe,,088764 88347,,"5PPV+CP Guwahati, Assam",26.1856991,91.7443253,2,Fancy Bazaar,guwahati,cafes,results_cafes_Fancy_Bazaar_Guwahati.json,,,,,,,"Motilal Nehru Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",220513782.0,
Jai Hind Cafe,,060017 55813,,"QQQV+MM Silchar, Assam",24.7900403,92.7933525,5,Gandhibag Park area,silchar,cafes,results_cafes_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Ethnic Cafe & Resto,,086380 18663,,"5M66+7P Uttar Chang Chaki, Assam",26.3482238,92.6858215,1,Kampur,nagaon,cafes,results_cafes_Kampur_Nagaon.json,,,,,,,"Nagaon, Assam, 782001, India",222674385.0,
Khamseng,,,,6GC4+F3M,26.220192769420628,92.52105943088428,3,Raha,nagaon,cafes,results_cafes_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
UPTOWN CAFE by Dilli's zaika,,088221 60609,,"CR5G+FG Niz Bheleoguri, Assam",26.116807719115467,92.09254211196163,1,Samaguri,nagaon,cafes,results_cafes_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
ROCK N ROLL Restaurant,,,,"CR7Q+QW Samaguri, Assam",26.36697755,92.78742228846244,5,Samaguri,nagaon,cafes,results_cafes_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
"Cafe Shillong, Guwahati",,0361 220 4115,,"5QFH+62 Guwahati, Assam",26.17769011065146,91.77581460610313,1,Zoo Road,guwahati,cafes,results_cafes_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Madhurjoo..tour and travels..agency....,,093650 64837,,"RQHW+8V Silchar, Assam",24.8270921,92.798397,5,rentals Ambicapatty,silchar,car,results_car_rentals_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Car booking silchar,,070025 04711,,"RQHX+CW Silchar, Assam",24.8270921,92.798397,7,rentals Ambicapatty,silchar,car,results_car_rentals_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
GOPCHI TOURS AND TRAVELS,,070029 10570,,"9M3J+7F Nagaon, Assam",26.3514459,92.6750092,1,rentals Bordowa,nagaon,car,results_car_rentals_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
GG Self Drive Car Rental Service,,,,"9P33+PX Nagaon, Assam",26.3542443,92.6970396,3,rentals Bordowa,nagaon,car,results_car_rentals_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Service,,099540 56775,asom.in,"9M3R+3M Nagaon, Assam",26.352039,92.6906592,4,rentals Bordowa,nagaon,car,results_car_rentals_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Godspeed Auto Selfdrive & Travels,,,,"9M4X+RV Nagaon, Assam",26.354847,92.6869711,5,rentals Bordowa,nagaon,car,results_car_rentals_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Car & other,,088110 60161,,"FGVR+XX Patia Pathar, Assam",26.4582273,92.4819173,2,rentals Dhing,nagaon,car,results_car_rentals_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
"Innova rental at Duliajan, Assam",,094350 38849,,"983C+FR Duliajan, Assam",27.35385360519065,95.32050783611167,1,rentals Duliajan,dibrugarh,car,results_car_rentals_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Dihingvalley Travels,,078963 50077,,"984C+FQ Duliajan, Assam",27.355045,95.32185219840927,2,rentals Duliajan,dibrugarh,car,results_car_rentals_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
DK TRAVELING,,093659 19249,,"9M4F+J9 Nagaon, Assam",26.3514459,92.6750092,3,rentals Haibargaon,nagaon,car,results_car_rentals_Haibargaon_Nagaon.json,,,,,,,"Haibargaon, Nagaon, Assam, 782001, India",222023230.0,
KAZIRANGA SELF DRIVE,,062813 84094,kazirangaselfdrive.com,"4QVF+QX Kahilipara, Guwahati, Assam",26.154512,91.7700322,3,rentals Kampur,nagaon,car,results_car_rentals_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
Onroadz Guwahati,,097076 28882,onroadzguwahati.com,"5QJG+Q8 Guwahati, Assam",26.1841165,91.7740906,8,rentals Kampur,nagaon,car,results_car_rentals_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
CAR RENT SERVICE,,,,"GR7P+9J Pub Larimukh, Assam",26.39346765,92.79870480619512,4,rentals Samaguri,nagaon,car,results_car_rentals_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
GoRidez,,087610 80440,goridez.com,"4RX2+RM Guwahati, Assam",26.1684203,91.7493171,5,rentals Samaguri,nagaon,car,results_car_rentals_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
CT ride Cab Service,,094018 18080,,"RQMX+CC Silchar, Assam",24.833918976147555,92.80075052422816,8,rentals Tarapur,silchar,car,results_car_rentals_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Adventurecarz,,070024 57987,instagram.com,"5QC2+RM Guwahati, Assam",26.1089145,91.8100154,1,rentals Ulubari,guwahati,car,results_car_rentals_Ulubari_Guwahati.json,,,,,,,,,photon.komoot.io
Car Rental Guwahati | EzyRide,,080 6964 5044,,"5PJW+6J Guwahati, Assam",26.1823701,91.7501234,2,rentals Ulubari,guwahati,car,results_car_rentals_Ulubari_Guwahati.json,,,,,,,,,photon.komoot.io
Northeast Rentals,,076360 46479,northeastrentals.in,"5QC9+GC Guwahati, Assam",26.17214615004197,91.76884096372572,6,rentals Ulubari,guwahati,car,results_car_rentals_Ulubari_Guwahati.json,,,,,,,,,photon.komoot.io
Crazy Carz,,060038 37342,crazycarz.in,"5QV6+HH Guwahati, Assam",26.19187435,91.7556458,1,rentals Uzan Bazaar,guwahati,car,results_car_rentals_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Zoo Road Rentals,,088110 57967,instagram.com,"5Q7G+Q7 Guwahati, Assam",26.1726372,91.7643344,1,rentals Zoo Road,guwahati,car,results_car_rentals_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
RK Rentals | Self-Drive Car Rental in Guwahati | Bike Rental in Guwahati,,086388 70746,instagram.com,"5QCH+F9 Guwahati, Assam",26.1818507,91.7942583,3,rentals Zoo Road,guwahati,car,results_car_rentals_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Nextgear rentals! Self-drive car and bike rental,,081358 29196,instagram.com,"5QFG+XJ Guwahati, Assam",26.1753871,91.7774522,5,rentals Zoo Road,guwahati,car,results_car_rentals_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
"Salvation Army Church, Silchar Boys Home IET",,03842 220 636,,"RQ7X+W6 Silchar, Assam",24.8076698,92.7951287,5,Ambicapatty,silchar,churches,results_churches_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Hebron Baptist Church,,,,RQJQ+62R,24.819358,92.795703,6,Ambicapatty,silchar,churches,results_churches_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Badarpur Church,,,,"VHG5+F5 Badarpur, Assam",24.8199645,92.49167641087158,1,Badarpur,silchar,churches,results_churches_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
PRESBYTERIAN CHURCH OF INDIA,,094016 99596,,8MWQ+PG6,26.3510707,92.6878774,4,Bordowa,nagaon,churches,results_churches_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Hmar Christian Fellowship,,,,RQJQ+737,24.819358,92.795703,6,Dolu Lake surroundings,silchar,churches,results_churches_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
UCC - Union Christian Church,,,,982C+9X,27.3515144,95.3212398,2,Duliajan,dibrugarh,churches,results_churches_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Beltola Prayer House,,,,4CX6+32,2.8154525,-60.7623744,6,Raha,nagaon,churches,results_churches_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Barbasti Catholic Church,,,,"9VVV+GH Udmari Gaon, Assam",26.2051641,92.5417275,3,Samaguri,nagaon,churches,results_churches_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
North East India Baptist Bible College,,03842 233 870,neibbcs.org.in,RRH3+Q2C,24.829682568144023,92.80208603960833,6,Tarapur,silchar,churches,results_churches_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
"C.N.I Christ Church, Guwahati (খ্ৰীষ্টান গীৰ্জাঘৰ)",,0361 254 4096,,5PQW+FR4,26.1877846,91.746531,3,Uzan Bazaar,guwahati,churches,results_churches_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
MarThoma Church Community Centre,,080110 87874,marthoma.in,"5QQ6+P8 Guwahati, Assam",26.19187435,91.7556458,4,Uzan Bazaar,guwahati,churches,results_churches_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
AG Church Guwahati,,096781 38229,,"5Q98+9G Guwahati, Assam",26.13291975,91.81247611779334,3,Zoo Road,guwahati,churches,results_churches_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Dispur Baptist Church,,096130 54427,,5Q4H+8J7,26.1551026,91.78227004033737,4,Zoo Road,guwahati,churches,results_churches_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Divyajyoti Cinema Hall,,090858 25505,,9M3C+4GX,26.3514459,92.6750092,1,Bordowa,nagaon,cinemas,results_cinemas_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Upahar,,091010 03722,,"8MXM+WJ Nagaon, Assam",26.3507875,92.68461767315618,4,Bordowa,nagaon,cinemas,results_cinemas_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Galleria Cinema,,088765 65005,,"F9R6+QJ Tinsukia, Assam",27.4919432,95.3616683,6,Duliajan,dibrugarh,cinemas,results_cinemas_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
M Baazar Silchar,,075759 71543,mbaazar.in,"RQHX+GW Silchar, Assam",24.8288775,92.7997706,7,Janiganj Bazaar,silchar,cinemas,results_cinemas_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Rangghar Cinema & Shopping Complex,,076380 68187,rangghargroup.com,"F9Q3+7X Tinsukia, Assam",27.4890518,95.3564779,4,Naharkatia,dibrugarh,cinemas,results_cinemas_Naharkatia_Dibrugarh.json,,,,,,,"GNB Road, Daily Bazaar, Tinsukia, Assam, 786100, India",223980739.0,
Sohum Mall,,0373 232 6183,,"FWH4+R2 Dibrugarh, Assam",27.4647373,94.9371639,6,Naharkatia,dibrugarh,cinemas,results_cinemas_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
Gold Digital Cinema,,0361 273 5281,goldcinema.co,"5QJ2+C6 Guwahati, Assam",26.1823701,91.7501234,6,Raha,nagaon,cinemas,results_cinemas_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
